iteration,train loss,train acc,test loss,test acc
3289,4.389054775,6.25,2.720350981,28.125
3290,4.304375172,6.25,2.540058613,18.75
3291,4.302184105,6.25,2.807729006,31.25
3292,4.701653481,3.125,2.822322369,25
3293,4.499743938,3.125,2.590188503,40.625
3294,4.549543381,0,2.311756134,37.5
3295,4.228599072,3.125,2.85471487,25
3296,4.552770138,3.125,2.494758606,28.125
3297,4.269435883,9.375,2.959748507,28.125
3298,4.455348015,6.25,2.332520008,43.75
3299,4.394579887,0,2.68751812,18.75
3300,4.43560648,9.375,2.524944067,31.25
3301,4.651378632,3.125,2.547889471,34.375
3302,4.281021595,6.25,2.619145155,31.25
3303,4.48331213,0,2.308346272,31.25
3304,4.487587929,3.125,2.69122076,28.125
3305,4.573019028,6.25,3.071816921,40.625
3306,4.406245232,0,2.120301723,34.375
3307,4.5355196,0,2.331046581,40.625
3308,4.463695526,0,2.500959396,31.25
3309,4.494398117,0,2.367767096,43.75
3310,4.383682728,6.25,2.607689619,28.125
3311,4.256532669,6.25,2.561740875,34.375
3312,4.480077744,6.25,3.198392868,15.625
3313,4.229526997,3.125,2.57477808,31.25
3314,4.326907635,0,2.699162245,34.375
3315,4.159852982,9.375,2.767574072,28.125
3316,4.42316246,3.125,2.829725027,25
3317,4.34942627,6.25,2.568443537,21.875
3318,4.463769436,9.375,2.966091156,31.25
3319,4.609174728,0,2.531039,28.125
3320,4.510047913,0,2.479931116,40.625
3321,4.570616722,6.25,2.501942873,43.75
3322,4.281233788,3.125,2.598840714,34.375
3323,4.391531944,3.125,2.671588421,31.25
3324,4.666291714,0,2.425791264,37.5
3325,4.454565048,0,2.929287434,31.25
3326,4.433240891,3.125,2.327101231,34.375
3327,4.470681667,3.125,2.820807695,21.875
3328,4.527191162,3.125,2.089820623,34.375
3329,4.361409664,9.375,2.585986137,25
3330,4.243966103,6.25,3.036115646,28.125
3331,4.662492752,0,2.860056162,31.25
3332,4.444079399,0,2.309401751,34.375
3333,4.375425816,0,2.566367388,34.375
3334,4.497873306,3.125,1.994567156,50
3335,4.210054874,6.25,2.69933176,40.625
3336,4.703938961,0,2.868705988,28.125
3337,4.403914928,6.25,2.80006814,28.125
3338,4.322894573,0,2.998264074,31.25
3339,4.623273849,3.125,2.675648928,40.625
3340,4.455667973,0,2.591118097,28.125
3341,4.342821121,0,2.372397184,43.75
3342,4.436242104,3.125,2.654954672,31.25
3343,4.461142063,3.125,3.175609112,21.875
3344,4.609875679,0,2.323679447,50
3345,4.446430206,3.125,2.796024799,31.25
3346,4.534108162,0,2.402144432,34.375
3347,4.37045002,0,2.486274242,34.375
3348,4.457349777,0,2.48275423,43.75
3349,4.244611263,6.25,2.354190111,43.75
3350,4.556476593,0,2.76570344,31.25
3351,4.496358871,3.125,2.841072559,37.5
3352,4.327851295,3.125,2.689661026,25
3353,4.681424618,3.125,2.791236162,34.375
3354,4.150544643,3.125,3.164210081,28.125
3355,4.42972517,0,2.408819199,31.25
3356,4.587280273,6.25,2.299398661,37.5
3357,4.38679409,0,2.173429966,43.75
3358,4.363999844,6.25,2.54939127,34.375
3359,4.47074604,6.25,2.917257786,25
3360,4.262802601,3.125,3.292638302,21.875
3361,4.216448307,0,3.416615248,18.75
3362,4.50331831,6.25,2.592545033,34.375
3363,4.367240429,3.125,2.682135105,31.25
3364,4.314191341,3.125,2.572363853,21.875
3365,4.566153049,0,2.892803431,25
3366,4.661325455,3.125,3.016978264,25
3367,4.41426897,6.25,2.925370693,21.875
3368,4.605423927,3.125,2.998295546,25
3369,4.454704285,0,2.617348909,37.5
3370,4.459109783,3.125,2.700005531,34.375
3371,4.486545563,12.5,2.296657085,43.75
3372,4.42006588,0,2.436443567,37.5
3373,4.568636894,6.25,2.764327765,25
3374,4.530467987,6.25,2.288925886,37.5
3375,4.522202969,6.25,2.720322132,37.5
3376,4.297321796,3.125,2.752266645,31.25
3377,4.540377617,0,2.174265623,40.625
3378,4.468091011,0,2.609497309,25
3379,4.565989494,0,2.757761002,31.25
3380,4.520493507,6.25,2.664226055,31.25
3381,4.319618702,0,2.70191741,25
3382,4.405120373,6.25,2.380409241,31.25
3383,4.671094418,0,2.629642725,31.25
3384,4.330579281,0,2.533721447,43.75
3385,4.325396538,3.125,2.548522234,28.125
3386,4.314971924,6.25,2.532554865,37.5
3387,4.470184326,3.125,2.345829725,31.25
3388,4.613789558,6.25,2.918686628,25
3389,4.326760769,6.25,2.055761099,46.875
3390,4.520447254,0,2.335873604,43.75
3391,4.423489094,3.125,2.504885912,34.375
3392,4.479043484,6.25,2.126863003,40.625
3393,4.459298611,0,2.934898853,34.375
3394,4.402023315,9.375,2.378939152,37.5
3395,4.591691017,0,2.541218519,40.625
3396,4.334386349,3.125,2.67749238,37.5
3397,4.411094189,3.125,2.823534489,28.125
3398,4.502673149,0,2.65409565,25
3399,4.472015381,3.125,2.638114452,34.375
3400,4.435269356,3.125,2.69498992,21.875
3401,4.403163433,3.125,3.031533957,34.375
3402,4.501963615,0,3.01492095,25
3403,4.382834435,0,2.592394352,40.625
3404,4.527101517,0,2.846750259,21.875
3405,4.51729393,3.125,2.252991915,40.625
3406,4.355307579,3.125,2.459079027,28.125
3407,4.562342644,0,2.713093042,31.25
3408,4.297660351,3.125,2.743005037,18.75
3409,4.519446373,0,2.635334492,37.5
3410,4.425591469,3.125,2.32088232,37.5
3411,4.496466637,0,2.760930061,21.875
3412,4.495204926,9.375,2.337002993,40.625
3413,4.409265518,0,2.986856699,25
3414,4.384484768,3.125,2.781863213,28.125
3415,4.509512424,0,2.441851854,28.125
3416,4.483874321,0,2.839417696,28.125
3417,4.285266876,3.125,2.743985891,25
3418,4.378547668,0,2.737514973,34.375
3419,4.523209572,3.125,2.868618011,21.875
3420,4.191185951,3.125,2.922201633,31.25
3421,4.36988163,3.125,2.742290497,31.25
3422,4.280003548,3.125,2.461303473,43.75
3423,4.483411312,3.125,3.421286345,28.125
3424,4.346291542,3.125,2.754817724,28.125
3425,4.425481796,3.125,2.398058176,31.25
3426,4.248123169,3.125,2.219750643,46.875
3427,4.487370491,0,2.721232414,31.25
3428,4.350269318,3.125,2.60969305,37.5
3429,4.408781052,3.125,2.671454668,43.75
3430,4.235339165,9.375,2.951796532,18.75
3431,4.286149979,3.125,2.724118948,18.75
3432,4.227725983,3.125,2.48423624,34.375
3433,4.14354372,3.125,2.969814777,28.125
3434,4.596035957,3.125,2.622498274,28.125
3435,4.592999458,0,2.535257578,31.25
3436,4.593891144,0,2.797638655,31.25
3437,4.216374874,3.125,3.341061592,18.75
3438,4.402240753,0,2.599596262,40.625
3439,4.607523441,0,2.835007668,31.25
3440,4.498768806,0,2.852955103,25
3441,4.568464756,0,2.453366756,34.375
3442,4.538460255,0,2.857213736,25
3443,4.516297817,0,2.945298672,18.75
3444,4.563765526,0,2.055229187,40.625
3445,4.347091198,0,1.734099865,50
3446,4.583282948,0,2.980343342,21.875
3447,4.546957016,3.125,2.560076475,40.625
3448,4.442052841,0,2.279797792,43.75
3449,4.544024467,0,2.574523687,28.125
3450,4.513279438,6.25,2.695976734,34.375
3451,4.407347202,0,2.833587408,15.625
3452,4.509092808,0,2.18070507,37.5
3453,4.573246479,3.125,2.819185972,21.875
3454,4.367661953,3.125,2.937166452,18.75
3455,4.331869602,0,2.154227495,43.75
3456,4.561542988,0,2.361374378,40.625
3457,4.544635773,0,2.575088501,21.875
3458,4.522688866,0,2.337112665,34.375
3459,4.402607918,9.375,2.509836197,37.5
3460,4.373273373,3.125,2.358934641,40.625
3461,4.641262054,0,2.283928156,34.375
3462,4.203937054,6.25,2.530550241,18.75
3463,4.45642662,0,2.542621136,25
3464,4.460479259,0,2.376702547,37.5
3465,4.358495235,3.125,3.148918152,28.125
3466,4.328019619,6.25,2.84499526,37.5
3467,4.345210075,6.25,2.626385927,28.125
3468,4.395104408,3.125,3.044700861,18.75
3469,4.253148556,15.625,2.820043087,21.875
3470,4.408662796,6.25,2.50383997,40.625
3471,4.539171219,0,2.201268673,43.75
3472,4.382559299,3.125,2.437635899,34.375
3473,4.427806377,3.125,2.574655294,37.5
3474,4.675057411,3.125,2.087193727,34.375
3475,4.498689651,3.125,2.143811226,34.375
3476,4.535157681,0,2.577990294,31.25
3477,4.450509071,3.125,2.480327606,31.25
3478,4.489689827,0,2.251304626,34.375
3479,4.482722282,0,3.036702871,31.25
3480,4.465681076,3.125,2.6862607,25
3481,4.352342129,0,3.274987698,28.125
3482,4.350693703,9.375,2.771867752,25
3483,4.423068523,0,2.480363131,43.75
3484,4.536804199,3.125,2.433583975,37.5
3485,4.49862957,0,2.343296051,37.5
3486,4.42501545,0,2.788805246,25
3487,4.305498123,3.125,2.473936558,50
3488,4.348330021,0,2.438001156,28.125
3489,4.354175091,0,3.153623104,18.75
3490,4.119122028,9.375,3.149037361,25
3491,4.381040573,0,2.657541037,37.5
3492,4.563826084,0,2.381763458,43.75
3493,4.457864285,6.25,2.612237215,34.375
3494,4.710110664,0,2.576061964,37.5
3495,4.571584702,0,2.528181314,31.25
3496,4.393336296,3.125,2.840720415,34.375
3497,4.416912556,6.25,2.496036768,37.5
3498,4.528995991,0,2.247456551,43.75
3499,4.436536789,0,2.842419863,31.25
3500,4.437082767,0,2.875872135,31.25
3501,4.604957104,0,3.221941948,21.875
3502,4.486314774,6.25,2.438879251,34.375
3503,4.490956306,3.125,2.541854858,46.875
3504,4.437850952,3.125,2.146080971,40.625
3505,4.518024445,0,2.717605591,21.875
3506,4.391447544,3.125,2.836080313,31.25
3507,4.307788849,0,2.65882206,25
3508,4.282632351,0,2.805367947,40.625
3509,4.283629417,6.25,2.140583754,50
3510,4.331048489,6.25,3.154157639,9.375
3511,4.275308132,0,2.63432622,28.125
3512,4.828596592,0,2.295340061,34.375
3513,4.399525642,0,2.93968153,21.875
3514,4.397241116,0,2.805706501,18.75
3515,4.262176514,0,2.926016092,25
3516,4.465766907,0,2.776566744,31.25
3517,4.268981457,6.25,2.423478842,34.375
3518,4.389270306,3.125,2.318845034,37.5
3519,4.58796072,0,2.906885147,25
3520,4.366435051,0,2.061308146,43.75
3521,4.355633259,3.125,2.648255348,37.5
3522,4.26354599,6.25,2.312545061,37.5
3523,4.317028999,3.125,2.457941532,40.625
3524,4.385082245,0,2.60607481,34.375
3525,4.520889759,0,2.324233532,37.5
3526,4.567749977,3.125,2.553751707,18.75
3527,4.414735794,3.125,2.708078861,25
3528,4.205264091,0,2.238515615,37.5
3529,4.407940865,6.25,2.726088762,31.25
3530,4.264761448,6.25,2.393091679,31.25
3531,4.299125671,6.25,2.754639626,21.875
3532,4.27655077,6.25,2.993278027,21.875
3533,4.343419075,3.125,2.402501583,40.625
3534,4.523979664,0,2.79162097,28.125
3535,4.515892982,0,2.150488138,43.75
3536,4.339110374,3.125,2.652927876,43.75
3537,4.261000156,0,2.885945559,28.125
3538,4.454788208,6.25,2.489634275,40.625
3539,4.360155106,6.25,2.28405261,46.875
3540,4.377111912,0,2.230299473,43.75
3541,4.352591038,3.125,2.421955347,40.625
3542,4.521119595,3.125,2.619466305,37.5
3543,4.083724022,6.25,2.394870996,43.75
3544,4.548457623,0,2.473021269,46.875
3545,4.556550026,3.125,2.51168561,31.25
3546,4.310292721,3.125,2.164460897,37.5
3547,4.222223282,6.25,2.593761683,28.125
3548,4.510364532,6.25,2.635413885,40.625
3549,4.210429668,3.125,2.443011284,34.375
3550,4.345442772,3.125,2.649218321,31.25
3551,4.091042519,3.125,2.328064919,37.5
3552,4.724585533,0,2.259078979,43.75
3553,4.588953495,3.125,2.833734751,15.625
3554,4.567884922,6.25,2.414890766,21.875
3555,4.44393158,0,2.723817825,37.5
3556,4.416471481,6.25,2.182673454,40.625
3557,4.389453411,3.125,2.172849417,40.625
3558,4.515715122,0,2.531092644,28.125
3559,4.311490059,3.125,2.636587858,28.125
3560,4.263746262,0,2.79373455,28.125
3561,4.300473213,9.375,2.509384155,31.25
3562,4.329417229,3.125,2.489481211,31.25
3563,4.408976555,0,2.317022324,34.375
3564,4.295602798,3.125,2.378781319,46.875
3565,4.413166523,3.125,2.499547243,31.25
3566,4.651501656,9.375,2.782628059,34.375
3567,4.258666515,3.125,2.391039133,34.375
3568,4.270509243,0,2.700458288,34.375
3569,4.36027956,3.125,2.697403193,31.25
3570,4.611474514,3.125,2.654201269,18.75
3571,4.682913303,0,2.484849215,40.625
3572,4.267671108,3.125,2.979409218,31.25
3573,4.485285282,0,3.234619141,9.375
3574,4.687376022,0,2.839025259,28.125
3575,4.555573463,3.125,2.964131832,34.375
3576,4.596982479,0,2.05775404,40.625
3577,4.47671032,0,2.638374329,34.375
3578,4.510650158,6.25,2.234652519,40.625
3579,4.63252449,0,2.555651188,43.75
3580,4.508475304,3.125,2.924410582,25
3581,4.268350601,3.125,2.525730133,28.125
3582,4.519357681,6.25,2.637400389,34.375
3583,4.642871857,0,1.64338541,59.375
3584,4.6298666,0,2.535170317,31.25
3585,4.436656952,0,2.582471371,21.875
3586,4.358595371,0,1.982295394,46.875
3587,4.495818138,3.125,2.571720362,28.125
3588,4.464103699,0,2.458604336,34.375
3589,4.554633617,0,2.357372046,40.625
3590,4.435374737,3.125,2.502565145,40.625
3591,4.399401665,0,2.51612854,31.25
3592,4.375835896,0,2.421950817,34.375
3593,4.462300301,0,2.755882502,31.25
3594,4.182592392,9.375,3.039909124,28.125
3595,4.573516846,3.125,2.250488758,46.875
3596,4.491094589,0,2.583905458,28.125
3597,4.529633045,0,2.379575253,37.5
3598,4.168474674,9.375,2.561846495,25
3599,4.633347034,0,2.305393696,34.375
3600,4.38406229,3.125,2.352661133,34.375
3601,4.325807571,3.125,2.871208668,34.375
3602,4.458823204,3.125,3.189338923,25
3603,4.434940338,0,2.6466465,40.625
3604,4.385145664,12.5,2.782558918,28.125
3605,4.70857954,3.125,2.800020218,21.875
3606,4.141168118,0,2.63661027,31.25
3607,4.561870575,9.375,2.579127073,25
3608,4.665802956,0,2.253251553,40.625
3609,4.360369205,3.125,2.406944752,31.25
3610,4.294012547,0,2.809907436,28.125
3611,4.485003471,0,2.529671669,40.625
3612,4.445998669,6.25,2.955293417,18.75
3613,4.558784962,0,2.482313156,34.375
3614,4.479643345,0,2.156435966,34.375
3615,4.496573448,0,2.779566288,18.75
3616,4.545063019,0,2.187035561,37.5
3617,4.388571262,6.25,2.089946032,46.875
3618,4.310970783,0,2.444707632,37.5
3619,4.405416489,0,2.177937031,40.625
3620,4.358133316,6.25,2.765245199,31.25
3621,4.230651379,3.125,2.330582857,50
3622,4.162944317,3.125,2.782796383,37.5
3623,4.464644909,6.25,2.573331356,37.5
3624,4.154923916,9.375,1.908541918,43.75
3625,4.389005184,6.25,2.489233971,34.375
3626,4.461001873,6.25,2.317162991,37.5
3627,4.868663311,0,1.801220894,62.5
3628,4.139482975,6.25,3.14089942,25
3629,4.704507351,0,2.146566868,37.5
3630,4.222334862,6.25,2.075563192,53.125
3631,4.553693295,0,2.273642778,31.25
3632,4.313635826,3.125,2.606996775,25
3633,4.286028862,9.375,2.630839109,34.375
3634,4.491609097,3.125,2.523652077,34.375
3635,4.349477768,0,2.538243294,37.5
3636,4.337324619,3.125,2.930745125,25
3637,4.461755276,0,2.390590191,50
3638,4.558138847,0,2.104387522,50
3639,4.684867859,0,2.709676027,21.875
3640,4.582220554,0,2.456955671,31.25
3641,4.406741142,3.125,1.911536932,50
3642,4.492932796,3.125,2.324101448,25
3643,4.505536079,0,2.264223099,43.75
3644,4.301542759,6.25,2.570244551,28.125
3645,4.498131752,0,3.206232309,6.25
3646,4.444677353,3.125,2.278019667,46.875
3647,4.286879539,3.125,2.372084141,31.25
3648,4.535449505,0,2.696363211,34.375
3649,4.684052467,0,2.46621418,28.125
3650,4.46885252,6.25,2.884714603,28.125
3651,4.512943268,0,2.303119421,46.875
3652,4.397622108,0,2.945980787,28.125
3653,4.505434036,0,2.317069769,40.625
3654,4.626331329,0,2.377357006,31.25
3655,4.441030979,3.125,2.56750226,31.25
3656,4.278367519,3.125,2.759427547,34.375
3657,4.402280331,3.125,2.649525166,34.375
3658,4.447280884,3.125,2.61968255,46.875
3659,4.235142231,9.375,2.445149422,40.625
3660,4.526431561,0,2.58142662,34.375
3661,4.678668499,3.125,2.514512062,37.5
3662,4.464367867,0,2.507421017,21.875
3663,4.207690716,3.125,2.098758936,43.75
3664,4.27519846,0,2.759417057,31.25
3665,4.733916283,3.125,2.11664319,34.375
3666,4.294574738,9.375,2.571867466,25
3667,4.383821964,3.125,2.786270618,18.75
3668,4.490803242,0,2.384174824,50
3669,4.325318813,0,2.4568367,43.75
3670,4.263707638,9.375,2.650174618,34.375
3671,4.367259979,6.25,2.030789614,46.875
3672,4.201260567,6.25,1.905482769,46.875
3673,4.501330376,3.125,2.589728832,21.875
3674,4.456113338,0,2.277215481,31.25
3675,4.441218853,3.125,2.932165623,31.25
3676,4.384994984,3.125,2.227664232,31.25
3677,4.500088692,3.125,2.673976421,37.5
3678,4.512038231,3.125,2.564490318,37.5
3679,4.325361252,6.25,2.543418884,34.375
3680,4.418804169,9.375,2.446136713,34.375
3681,4.382959843,3.125,2.492149353,34.375
3682,4.304935932,6.25,2.807063103,31.25
3683,4.368436813,3.125,2.416616201,31.25
3684,4.361256123,3.125,2.111011982,46.875
3685,4.345138073,3.125,2.514487267,21.875
3686,4.331299305,3.125,2.649374008,28.125
3687,4.44181633,0,2.292506933,31.25
3688,4.480550289,3.125,2.642670631,31.25
3689,4.540096283,9.375,1.987594843,50
3690,4.560893059,3.125,2.59475255,34.375
3691,4.483980179,0,2.409214735,37.5
3692,4.25477457,3.125,2.581923246,46.875
3693,4.242181778,0,2.726415873,25
3694,4.559160233,0,2.155833006,46.875
3695,4.460330963,0,2.381171465,31.25
3696,4.411707401,0,1.986966372,50
3697,4.361384392,0,2.287195206,43.75
3698,4.470453739,0,2.265994787,34.375
3699,4.5728302,0,2.187220573,31.25
3700,4.450365067,3.125,1.973238707,40.625
3701,4.26795578,3.125,2.032948256,43.75
3702,4.616137028,3.125,2.53840971,37.5
3703,4.321894169,3.125,2.833367825,28.125
3704,4.40539217,0,2.160886049,40.625
3705,4.398807049,0,2.368069172,37.5
3706,4.385807514,6.25,2.695767641,43.75
3707,4.392443657,3.125,2.408826828,31.25
3708,4.451608658,0,2.382541895,31.25
3709,4.534295559,3.125,1.878070474,46.875
3710,4.34213686,6.25,2.361294031,34.375
3711,4.32381916,6.25,2.374404669,34.375
3712,4.463104725,0,2.464393854,34.375
3713,4.265124321,0,2.843691349,25
3714,4.264178753,3.125,1.660184503,46.875
3715,4.404897213,9.375,2.49620533,28.125
3716,4.132566452,3.125,2.652604342,31.25
3717,4.454730988,0,2.790793657,43.75
3718,4.359054565,0,1.956911564,50
3719,4.400670528,0,2.506645203,28.125
3720,4.324356079,3.125,2.893793344,21.875
3721,4.05768919,6.25,3.130730391,31.25
3722,4.516185284,3.125,2.12932086,53.125
3723,4.501411438,0,1.989651918,56.25
3724,4.198279381,3.125,2.544034004,28.125
3725,4.278601646,0,2.591862679,34.375
3726,4.294885159,3.125,2.325256109,34.375
3727,4.60487175,0,2.616142273,34.375
3728,4.222359657,9.375,2.211969614,34.375
3729,4.267759323,3.125,2.288287163,31.25
3730,4.625020981,0,2.746156216,28.125
3731,4.387825489,3.125,2.661091089,25
3732,4.300973415,9.375,2.539098978,31.25
3733,4.54865694,3.125,2.309137821,34.375
3734,4.317246914,0,2.711099148,21.875
3735,4.518212318,3.125,2.29858017,40.625
3736,4.132030487,0,2.261554718,37.5
3737,4.513625145,6.25,2.513196707,43.75
3738,4.532576084,0,2.500720739,37.5
3739,4.60794735,0,2.261389732,37.5
3740,4.436828613,9.375,2.23223567,40.625
3741,4.187573433,9.375,2.645226479,28.125
3742,4.615325928,0,2.200071812,46.875
3743,4.678126335,0,2.180233479,34.375
3744,4.350329876,0,2.585357189,34.375
3745,4.392226219,3.125,2.417287827,31.25
3746,4.37711525,0,2.838199377,37.5
3747,4.394499302,6.25,2.296293497,43.75
3748,4.148647308,0,2.360862494,31.25
3749,4.199510574,3.125,2.584827423,31.25
3750,4.35270834,0,2.197370768,40.625
3751,4.36832428,3.125,2.200205803,34.375
3752,4.314434052,3.125,2.649984121,37.5
3753,4.373929501,3.125,2.116488218,37.5
3754,4.353386879,3.125,2.462705135,40.625
3755,4.285652161,9.375,2.663301945,37.5
3756,4.497838497,0,2.877242088,25
3757,4.46514225,0,2.943606377,28.125
3758,4.505209446,0,2.340610504,37.5
3759,4.315727234,6.25,2.3681674,40.625
3760,4.366816521,0,2.676475763,31.25
3761,4.310021877,6.25,2.34303093,43.75
3762,4.335488319,3.125,2.233934164,40.625
3763,4.245264053,0,2.56322813,28.125
3764,4.524862766,3.125,2.438350916,37.5
3765,4.24936676,9.375,2.646216631,31.25
3766,4.354886532,0,2.969982147,28.125
3767,4.309961319,3.125,2.554252863,31.25
3768,4.317014217,3.125,2.640097141,43.75
3769,4.511595726,3.125,3.183552742,21.875
3770,4.430686951,3.125,2.681763649,25
3771,4.590479851,0,2.175876856,50
3772,4.488367081,0,2.198174953,46.875
3773,4.565979004,3.125,2.397946119,46.875
3774,4.169213295,0,2.601253986,25
3775,4.326882362,6.25,2.180184364,46.875
3776,4.266637325,9.375,2.109440088,53.125
3777,4.298396111,3.125,2.258738041,28.125
3778,4.269339561,0,1.93083024,43.75
3779,4.443091393,3.125,2.52257514,28.125
